,Date,Tweet,likeCount
7891,2022-04-09 01:39:40+00:00,para akong nasa manila sa sobrang traffic sa tagaytay beh,0
7892,2022-04-09 00:31:54+00:00,@ShillWater And the worst part about it is it's the traffic that would make it take long 💀 8hr drive from Manila to Manila,1
7893,2022-04-08 20:51:56+00:00,Haaaay… ang traffic na nga sa manila ang papanget pa ng kalsada 🥴,2
7894,2022-04-08 14:28:23+00:00,"Ginalingan ng mga cabalen! 👏👏👏

Advice to Manila friends, matraffic yan bec Robinsons Starmills is literally beside NLEX near San Fernando toll gate. Traffic might reach up to Apalit or Calumpit. 

Travel normally takes 1.5 hour from SM North EDSA. With traffic baka 2-3 hours. https://t.co/qNIkZnRRpU",23
7895,2022-04-08 12:41:28+00:00,Grabe Manila huh sobrang traffic!😤,0
7896,2022-04-08 12:23:18+00:00,@seanabalos @badjuju__jr @jasper_redoble @RianVEVO @kebendtheknee Hahahahah traffic sa metro manila pucha!,2
7897,2022-04-08 12:09:29+00:00,What a rookie move to fly into Manila on a Friday night! 😅 #traffic,2
7898,2022-04-08 12:01:59+00:00,And the traffic in metro manila is back 🤮,5
7899,2022-04-08 11:55:31+00:00,Jebs na jebs ns ako and I am stuck in Metro Manila traffic,0
7900,2022-04-08 10:42:21+00:00,First time ko ulit magcommute pa-QC. At napagtanto ko na maikli na yung pasensya ko sa traffic ng Metro Manila hahahaha. Embracing the wfh setup/promdi life na talaga.,0
7901,2022-04-08 10:24:46+00:00,@dieulalisa sobrang traffic nyan kung bukas ang byahe. kahit ata umalis kang maaga ng Manila e hahahahah,0
7902,2022-04-08 10:23:52+00:00,Manila skyline and traffic https://t.co/cQCosyuyr8,2
7903,2022-04-08 08:46:51+00:00,#I70 eastbound: Roadway reopened to traffic between Exit 299 - Manila Road and Exit 304 - CO 79; Bennett. https://t.co/SRzFfh0fKw,1
7904,2022-04-08 08:46:51+00:00,#I70 westbound: Roadway reopened to traffic between Exit 304 - CO 79; Bennett and Exit 299 - Manila Road. https://t.co/ZXuF5p60V0,0
7905,2022-04-08 06:13:48+00:00,"nasa manila na talaga kami, apakavisible na ng traffic 🙂",1
7906,2022-04-08 06:06:42+00:00,grabe manila kahit anong oras talaga traffic ano? wala ng pinipiling oras? 👁👄👁,0
7907,2022-04-08 06:03:00+00:00,#I70 westbound: Roadway reopened to traffic between Exit 304 - CO 79; Bennett and Exit 299 - Manila Road. https://t.co/ZXuF5p60V0,0
7908,2022-04-08 04:57:02+00:00,#I70 westbound: Roadway reopened to traffic between Exit 304 - CO 79; Bennett and Exit 299 - Manila Road. https://t.co/ZXuF5p60V0,0
7909,2022-04-08 04:41:23+00:00,"ATE ILILIBOT KITA SA TRAFFIC NA MANILA 🤣🤣🤣🤣🤣🤣♥️♥️♥️♥️

grabe 🥺 tom or sun I will meet ate @shen4brightwin na
SURPRISE! May Samal trip kami ni ate @shine4brightwin next week 🤣😂
Then Dec ate Cath!! 🥺🙏 yung mga ate ko sa fandoooom 💛💛💛💛 https://t.co/IN8sDsoBaO",4
7910,2022-04-08 04:22:47+00:00,#I70 westbound: Roadway reopened to traffic between Exit 304 - CO 79; Bennett and Exit 299 - Manila Road. https://t.co/ZXuF5p60V0,0
7911,2022-04-08 04:03:38+00:00,#I70 westbound: Roadway reopened to traffic between Exit 304 - CO 79; Bennett and Exit 299 - Manila Road. https://t.co/ZXuF5p60V0,0
7912,2022-04-08 04:01:07+00:00,#I70 westbound: Roadway reopened to traffic between Exit 304 - CO 79; Bennett and Exit 299 - Manila Road. https://t.co/ZXuF5p60V0,0
7913,2022-04-08 03:30:52+00:00,#I70 westbound: Roadway reopened to traffic between Exit 304 - CO 79; Bennett and Exit 299 - Manila Road. https://t.co/ZXuF5p60V0,0
7914,2022-04-07 13:29:42+00:00,fuck manila hanep sa traffic 😭,0
7915,2022-04-07 11:23:32+00:00,I mean oo sa Manila siya kaya naman mag-uwian pero yung traffic kasi 🥲 pero gets ko rin naman kasi na may tuition so ok ig HAHAHA,1
7916,2022-04-07 10:50:35+00:00,bakit ang traffic sa manila,0
7917,2022-04-07 10:42:09+00:00,Ang heavy ng traffic sa manila vebz. Hayop! Gutom na kaayo,0
7918,2022-04-07 09:38:58+00:00,"PRRD: Dito sa Maynila, traffic alone, even with the advent of these elevated highways, it's not enough really to make a great impact on the lives of the people of Manila and of the Philippines. Kaya kulang pa rin.",2
7919,2022-04-07 09:38:31+00:00,"Duterte: Dito sa Maynila, traffic alone, even with the advent of these elevated highways, it's not enough to make a great impact on the lives of people of Manila and of the Philippines. So kulang pa rin (2/2)",2
7920,2022-04-07 09:35:11+00:00,the never ending traffic in manila,0
7921,2022-04-07 07:21:00+00:00,"IN the early part of his term, President Rodrigo Duterte boasted that he could solve the Metro Manila traffic in three months. With only a month remaining before he steps down, Edsa.

https://t.co/pzcDVNyn9E",2
7922,2022-04-07 07:20:14+00:00,"2,681 Metro traffic constables will be deployed starting April 8 until April 18, 2022 on major thoroughfares, and transport hubs in the metropolis to ensure the safe and smooth flow of Lenten season, said the  Metropolitan Manila Development Authority @TheManilaTimes",0
7923,2022-04-07 06:20:03+00:00,"'MMDA’s new traffic improvement plans'

Last week, the new Metropolitan Manila Development Authority management held a traffic summit to once again try to come up with new ideas on how to tame Metro Manila’s monstrous traffic gridlock.
Read more here: https://t.co/qbXenGh1dZ https://t.co/ODH0DIE9Fo",0
7924,2022-04-07 03:38:54+00:00,"#RiseAndShinePilipinas | TRAFFIC UPDATE | Kasalukuyang sitwasyon ng trapiko sa mga pangunahing kalsada sa Manila

https://t.co/wQT3KniqFs",0
7925,2022-04-07 03:31:19+00:00,"Andito lang po ako, stuck in traffic pero manila na ulit. Maraming salamat sa inyo, sa lahat ng bumabati sa amin. Nothing but peace and happiness to all of us!

HAPPY 4MONTHS TEAMKALAT",0
7926,2022-04-07 02:24:05+00:00,Iloilo = Manila - emotional damage ng traffic hahahahaha https://t.co/1mPajklsrD,27
7927,2022-04-07 01:14:31+00:00,Hehe someone underestimated the traffic in manila at may gana pa talagang dumaan sa starbucks hehehe,0
7928,2022-04-07 01:06:05+00:00,"Kabudlay ang buhay commuter sa manila. Swerte ta di sa Iloilo kay although traffic may be bad sometimes, at least it’s not constant di sa city. Kaluoy lang saton middle class pinoys gina pabay an sang national govt.",1
7929,2022-04-07 00:31:04+00:00,AT-GRADE NB Traffic Update as of 8:29 AM: Alabang to Magallanes-EDSA/Ayala: Light; Magallanes to Pasay/Manila: Moderate to Heavy.,0
7930,2022-04-07 00:12:48+00:00,"“The opening of the Binondo-Intramuros Bridge is a big help because, apart from decongesting traffic flow, it will also add to the economic stimulus in the city of Manila,” said Go (@SAPBongGo).

Read more: https://t.co/poYvezP9iq

#SenatorBongGo
#DailyTribune",0
7931,2022-04-07 00:12:43+00:00,"“The opening of the Binondo-Intramuros Bridge is a big help because, apart from decongesting traffic flow, it will also add to the economic stimulus in the city of Manila,” said Go (@SAPBongGo).

Read more: https://t.co/SuNqp1jSUY

#SenatorBongGo
#DailyTribune",0
7932,2022-04-07 00:01:12+00:00,AT-GRADE NB Traffic Update as of 8:00 AM: Alabang to Magallanes: Light; Magallanes to EDSA/Pasay/Manila: Heavy.,0
7933,2022-04-06 19:39:28+00:00,@cctvnieian Wow ..mas madali kesa sa manila walang traffic. 😊,0
7934,2022-04-06 11:01:46+00:00,"@Paps_Caloy Walang hindi issue sa kanila. 

Pero yung ilang pung taon na basura sa Manila Bay hindi issue sa kanila. Yung SAF44 hindi issue sa kanila. Yung lack of infrastructure and urban rehabilitation and traffic management hindi issue sa kanila.",0
7935,2022-04-06 10:30:47+00:00,"True naman mahirap mag-drive ng motor sa Manila dahil sa traffic at daan.

NADINE MOVIE GREED
#NadineGoesAllOut
#NADINESaTotooLang",5
7936,2022-04-06 09:14:50+00:00,Sobrang impyerno ng traffic dito sa Manila nakakaloka,4
7937,2022-04-06 08:59:47+00:00,@FionnOnFire Literally anywhere else but Manila. I swear the capital really isn't all that. You can either spend your time working traffic in Manila or go island hopping anywhere else. Maybe a nice beach or cold springs. Literally anywhere else.,0
7938,2022-04-06 07:41:25+00:00,AT-GRADE NB Traffic Update as of 3:41 PM: Alabang to Magallanes-EDSA/Pasay/Manila: Light.,0
7939,2022-04-06 07:38:53+00:00,AT-GRADE NB Traffic Update as of 3:38 PM: Alabang to Muebles Italiano: Moderate; Muebles Italiano to Magallanes-EDSA/Pasay/Manila: Light.,0
7940,2022-04-06 07:29:54+00:00,pupunta lang manila para magreklamo anyway bat ang shitty ng public transpo tas pag may private vehicle ka stuck ka naman sa traffic,0
7941,2022-04-06 05:51:34+00:00,"@winterseuldier @sxiaotinc commonwealth avenue is a major highway in quezon city, metro manila. it's normally wide but because there's a rail line being built along the highway, there are bottlenecks that cause traffic. 

+ public transport system has dwindled a lot because of the pandemic",1
7942,2022-04-06 05:40:42+00:00,"@CBJ197 HAHHAHAHAHA hindi, 4 hrs balikan na yan. 2 hrs per travel, heavy traffic kasi lagi sa south, nasa Manila yung uni ko😭",0
7943,2022-04-06 04:54:58+00:00,@missmelecia Me na living in Manila alm ko rin gano kalayo ang pps sa ibang bayan. May mga relatives ako sa pps up to narra. Normally 2 hrs ang byahe n wla ring traffic. Last month nsa pps ako then roadtrip to inagawan. Inabot n ng 1.5H. Wlang public transpo n mdalas dun. Need tlg mgcarpool.,1
7944,2022-04-06 03:15:58+00:00,AT-GRADE NB Traffic Update as of 11:14 AM: Alabang to Muebles Italiano: Heavy (due to ongoing EEI activity); Muebles Italiano to Magallanes-EDSA/Ayala: Light; Pasay/Manila lane: Moderate.,0
7945,2022-04-06 03:10:33+00:00,AT-GRADE NB Traffic Update as of 11:09 AM: Alabang to Muebles Italiano: Heavy (due to ongoing EEI activity); Muebles Italiano to Sanvik: Light; Sanvik to Sucat: Heavy; Sucat to Magallanes-EDSA/Ayala: Light; Pasay/Manila lane: Moderate.,0
7946,2022-04-06 03:00:44+00:00,"The bridge can cater to 30,000 motorists daily and will improve traffic conditions in Metro Manila.",1
7947,2022-04-06 02:45:39+00:00,"Attention @ManilaPIO / Manila Traffic Bureau
For the record magkano ba talaga minimum ng tricycle fare  dito sa Maynila? di ba ₱25, correct me if im wrong..
Kc may mga naniningil dito samin sa BBalic ng ₱30/1km
Eh UV fare na yun frm Welcome Rotonda to Philcoa na roughly 8kms!",0
7948,2022-04-06 01:39:28+00:00,Back at manila. Traffic agad sumalubong ~ take me back to country side. 😅,0
7949,2022-04-06 01:34:17+00:00,"welcome back to manila, welcome back sa malalang traffic 🤣",0
7950,2022-04-06 01:00:00+00:00,"Binondo-Intramuros Bridge, the iconic China-gifted bridge, was officially opened to traffic Tue in Manila of the Philippines. With a total length of 680-meter, the two-way four-lane main bridge is expected to see a daily traffic flow of up to 30,000 motorists. https://t.co/dPaoUna0au",9
7951,2022-04-06 00:19:22+00:00,"Nayanig yata ang buong pagkatao ko sa ulan at traffic kahapon. Kadalasan, ang ulan sa temperate countries ay ambon lang sa isang tropical country. Ang transport system natin sa Metro Manila ay nayugyog at bumigay sa maghapong ulan kahapon. Paano pa kaya sa Habagat season?",3
7952,2022-04-05 23:31:11+00:00,I'm in Manila taking my mom around. The traffic is soul sucking and a complete waste of time. 3 hrs in traffic for a 1 hr family visit. I'm glad I don't live here anymore,3
7953,2022-04-05 19:13:56+00:00,One thing na hindi ko namiss dito sa Manila yung traffic eh. Hassle lalo na pag umuulan 😢😢,2
7954,2022-04-05 18:55:43+00:00,Accident in #ElPaso on Dyer St / Bus 54 SB at Manila Dr #traffic https://t.co/nZ2qPHc0XJ,0
7955,2022-04-05 11:59:25+00:00,layas na tayo sa traffic at gastos ng manila,0
7956,2022-04-05 11:28:57+00:00,"Traffic volume in expressways operated by Metro Pacific Tollways Corp. (MPTC) is expected to rise this coming Holy Week as vacation travelers will be exiting Metro Manila to head to their destinations.
https://t.co/ntnham3xCC
#BilyonaryoFeatures",0
7957,2022-04-05 11:28:42+00:00,One of the things that I hate in Metro Manila is the fvcking traffic cause it freakin took us 2 hours to travel from Manila to Pasay. Tangina parang galing lang akong province 🥴🥴,0
7958,2022-04-05 11:26:45+00:00,You need heavy traffic in Metro Manila? Just add water!,0
7959,2022-04-05 10:59:04+00:00,"The public transpo situation here in Metro Manila is bad,,, really bad. Got out of work at 5, my 7 got cancelled bc they cant go to the venue bc of traffic, i cant find a ride to get home. Like fucking hell, i wanna kms (it's really bad!!!!)",4
7960,2022-04-05 10:35:48+00:00,"Build build build pa more pero hanggang ngayon, sobrang bulok pa rin ng traffic sa Metro Manila 🖕",0
7961,2022-04-05 10:20:45+00:00,"TRAFFIC ADVISORY: TEMPORARY CLOSURE OF LABANGAN BRIDGE 1 (BAGBAG BRIDGE)

Labangan Bridge 1 along Manila North Road in Calumpit, Bulacan will be closed to traffic from April 10 (12:00 AM) to April 11 (4:00 AM) to give way for the ongoing construction works.

📷 Bulacan 1st DEO https://t.co/yIKf0oBZcY",0
7962,2022-04-05 10:01:43+00:00,Northbound traffic in Metro Manila is the absolute worst.,0
7963,2022-04-05 09:57:49+00:00,Rain + traffic in Manila = S T R E S S 🤬,0
7964,2022-04-05 09:14:08+00:00,@FionnOnFire if you go to philippines you go to cebu not manila.  cebu is much better metro city than manila also traffic is much better,1
7965,2022-04-05 09:11:21+00:00,Coffee before we brave the weather 🌦☔ and the crazy traffic going back Manila. #withLorelai #catsheeran😻 @ Balay Dako by Antonios https://t.co/eMCggx8bNi,0
7966,2022-04-05 09:03:47+00:00,"@Jellycee_ @FionnOnFire fr the only good place in Manila is BGC and thats literally only because theyre the only place in Manila that has a working traffic control system.

pls just go to one of the beaches in the province.",5
7967,2022-04-05 07:54:51+00:00,"#RiseAndShinePilipinas | TRAFFIC UPDATE | Kasalukuyang sitwasyon ng trapiko sa mga pangunahing kalsada sa Metro Manila

https://t.co/oBlk2Iu3d7",0
7968,2022-04-05 04:55:27+00:00,AT-GRADE NB Traffic Update as of 12:54 PM: Alabang to Magallanes-EDSA/Ayala: Light; Pasay/Manila lane: Heavy.,0
7969,2022-04-05 04:40:56+00:00,AT-GRADE NB Traffic Update as of 12:40 PM: Alabang to Muebles Italiano: Moderate; Muebles Italiano to Villamor: Light; Villamor to Magallanes-Pasay/Manila: Heavy.,0
7970,2022-04-05 04:23:36+00:00,AT-GRADE NB Traffic Update as of 12:22 PM: Alabang to Muebles Italiano: Moderate to Heavy; Muebles Italiano to Sales: Light; Sales to Magallanes-Pasay/Manila: Heavy; EDSA/Ayala lane: Light.,0
7971,2022-04-05 04:20:21+00:00,@arrogeinstein same thoughts. parang hindi part ng Manila ung Lagusnilad. Akala ko nga inaayos na yon before kasi palaging may harang sa gitna kaya mukhang hourglass ung traffic. 😂,0
7972,2022-04-05 04:17:09+00:00,AT-GRADE NB Traffic Update as of 12:16 PM: Sales to Magallanes-Pasay/Manila: Heavy.,0
7973,2022-04-05 03:58:44+00:00,"WATCH:

Heavy traffic

Situation along Heritage Hotel in Pasay City on Tuesday, 5 April as PAGASA raised rainfall warning in Metro Manila. | 📹 @tribunephl_al 

#heavytraffic
#DailyTribune https://t.co/O6M62zRKP6",0
7974,2022-04-05 03:58:29+00:00,"WATCH:

Heavy traffic

Situation along Heritage Hotel in Pasay City on Tuesday, 5 April as PAGASA raised rainfall warning in Metro Manila. | 📹 @tribunephl_al 

#heavytraffic
#DailyTribune https://t.co/NIye61ryYg",2
7975,2022-04-05 02:54:40+00:00,AT-GRADE NB Traffic Update as of 10:54 AM: Alabang to Magallanes-EDSA/Ayala: Light; Magallanes to Pasay/Manila: Heavy.,0
7976,2022-04-05 02:30:00+00:00,"The Metropolitan Manila Development Authority has vowed to run after the motorist who punched one of its traffic enforcer in Pasig City last week.

https://t.co/JPoSwzQhy5",2
7977,2022-04-05 02:10:05+00:00,AT-GRADE NB Traffic Update as of 10:09 AM: Alabang to Sales: Light; Sales to Magallanes-EDSA/Ayala: Heavy; Magallanes to Pasay/Manila: Light.,0
7978,2022-04-05 01:33:05+00:00,AT-GRADE NB Traffic Update as of 9:32 AM: Alabang to Sales: Light; Sales to Magallanes-EDSA/Ayala: Heavy; Magallanes to Pasay/Manila: Light.,0
7979,2022-04-05 01:10:47+00:00,traffic so bad again in the philippines that the next city over in metro manila feels like a cross country road trip....,1
7980,2022-04-05 01:01:51+00:00,🚦 Here's the latest traffic update in Metro Manila~ https://t.co/ivgK0i9wqc via @FacebookWatch,0
7981,2022-04-05 00:56:50+00:00,Grabe traffic jusko. Manila-Ortigas 2 hrs plus hays,0
7982,2022-04-05 00:53:50+00:00,"Good morning. Thank you Lord. Anyway,  kinda first time kong magkaroon ng appointment at 830 sa Manila after 2 years. Sinalubong ako ng ulan, baha at super traffic sa coastal road. Good old dayz.",4
7983,2022-04-05 00:01:51+00:00,Manila traffic I don’t miss.,5
7984,2022-04-04 23:41:04+00:00,Yawaaa maning traffic sa manila 🤦,1
7985,2022-04-04 23:28:26+00:00,"A traffic enforcer who charged a motorist with direct assault for allegedly punching him will be provided by the Metropolitan Manila Development Authority (@MMDA) with full legal assistance.

Read more: https://t.co/ZIwUKqrBbn 

#DailyTribune",0
7986,2022-04-04 23:28:19+00:00,"A traffic enforcer who charged a motorist with direct assault for allegedly punching him will be provided by the Metropolitan Manila Development Authority (@MMDA) with full legal assistance.

Read more: https://t.co/otByJVcWMx 

#DailyTribune",0
7987,2022-04-04 23:03:03+00:00,Haaay Manila traffic. Just add water and you're stuck for life.,0
7988,2022-04-04 14:19:13+00:00,"#AskCorey | The Pegaxy community's whitest boi has gone enjoying the sands of Boracay and Manila traffic. If you get the chance to meet Corey in person, what will you tell/ask him?

#StrongestUnderHeaven https://t.co/fsrYb7E5SF",6
7989,2022-04-04 13:27:18+00:00,"The Binondo-Intramuros Bridge Project in Manila over the Pasig River will be inaugurated on Tuesday (April 5, 2022). The bridge is expected to cater to over 30,000 motorists daily and improve the traffic conditions in Metro Manila.

https://t.co/adv3kGBVG0",18
7990,2022-04-04 11:48:25+00:00,"Tinatayang nasa 30,000 motorista ang gagamit sa tulay araw-araw, at inaasahang magpapaganda sa traffic condition sa Metro Manila.",1
7991,2022-04-04 10:38:31+00:00,Myghadddd Manila kakarating ko lang stress na ko sa traffic ano nangyayareeeeee 😭,4
7992,2022-04-04 08:48:21+00:00,"The Billboard Ads on EDSA of #StrayKids is almost done! Here are some more of the clearer photos in different angles which captured by @okchangjin !! ❤

EDSA has been always prone to Traffic because it located at Manila which is the capital city of the philippines!

+ https://t.co/Q3i7xM5NfG",29
7993,2022-04-04 07:05:58+00:00,"@jas_hoonie Exactly, I'd  still remembered when im studying in manila, those billboards along guadalupe, ease my boredom when traffic strikes. Now with SKZ billboards how i wish i'll stuck in the traffic 😍",1
7994,2022-04-04 06:45:45+00:00,TRAFFIC ADVISORY: Emergency leak repair on EDSA-northbound in front of Manila Seedling Bank in Quezon City. Expect traffic delays. #mmda https://t.co/CIZawAbkBS,7
7995,2022-04-04 05:12:14+00:00,I hope @lenirobredo can answer these questions. Ano plano mo sa traffic papasok at palabas ng Metro Manila? sa mga factory workers? Paano nyo po maaddress ang issue sa sahod sa CALABARZON na mas maliit compared sa NCR? #LENIwanagAngSilangan,3
7996,2022-04-04 04:57:43+00:00,"#RiseAndShinePilipinas | TRAFFIC UPDATE | Kasalukuyang sitwasyon ng trapiko sa mga pangunahing kalsada sa Metro Manila

https://t.co/IDCKA9TOJu",0
7997,2022-04-04 04:23:29+00:00,"Magbibigay ang Metropolitan Manila Development Authority (MMDA) ng legal assistance sa isang traffic enforcer ng ahensya na sinuntok ng isang motorista na kanyang hinuli dahil sa paglabag sa batas trapiko sa Pasig City, nitong Abril 1.
https://t.co/6iy2NGDFtO",0
7998,2022-04-04 04:16:48+00:00,@iamrenabad namiss ko bigla ang traffic jan sa manila bro 😊😊😊,1
7999,2022-04-04 03:47:31+00:00,"Grabe namang traffic 🤦🏻‍♂️ Cebu needs a huge metro system, mas matindi pa sa Manila 😩",1
8000,2022-04-04 02:11:12+00:00,I guess the pandemic is over. Manila traffic says so. https://t.co/G8alWbiRec,39
8001,2022-04-04 02:04:46+00:00,"for real this is crazyyy-- this area has so much traffic since it's in the area of one of the busiest roads here in manila + a central commute terminal for the mrt, jeeps, buses, shuttles and even the not so known pasig river ferry lol 🤩 can't wait to see it for myself!! https://t.co/7UFYOtFG5L",1
8002,2022-04-04 01:34:22+00:00,AT-GRADE NB Traffic Update as of 9:33 AM: Alabang to Magallanes-EDSA/Pasay/Manila: Light.,0
8003,2022-04-04 01:06:51+00:00,putangina naman manila anong nangyare bat ang traffic,0
8004,2022-04-04 00:52:47+00:00,AT-GRADE NB Traffic Update as of 8:51 AM: Alabang to Magallanes-Pasay/Manila: Light; EDSA/Ayala lane: Heavy.,0
8005,2022-04-04 00:41:03+00:00,"Naghain ng bagong coding scheme proposal ang MMDA para maibsan ang traffic jam sa Metro Manila. 
#InformInformInform https://t.co/VR9W53AZhx",0
8006,2022-04-04 00:35:12+00:00,AT-GRADE NB Traffic Update as of 8:34 AM: Alabang to Villamor: Light; Villamor to Magallanes-EDSA/Ayala: Heavy; Pasay/Manila lane: Light.,0
8007,2022-04-03 23:55:41+00:00,AT-GRADE NB Traffic Update as of 7:54 AM: Alabang to Sales: Light; Sales to Magallanes-EDSA/Ayala: Heavy; Pasay/Manila lane: Light.,0
8008,2022-04-03 23:54:48+00:00,Ang traffic na 🥲 back to Manila mga sasakyan 🥹,0
8009,2022-04-03 23:35:04+00:00,Forgot how had metro manila traffic makes me want to ***. Oh whale at least nasa upm na ulit ako hahaskdjdkdj,10
8010,2022-04-03 17:02:57+00:00,"will never like living in metro manila unless i am rich asf that can rent a condo in bgc. polluted air, traffic and noisy environment sucks.",3
8011,2022-04-03 17:01:44+00:00,"Naalala ko lng din nung high school p ko, panahon un ni PNoy eh. Alam m yung feeling na pag my bisita taung matataas n opisyal galing ibang bansa, sobrang nkakahiya🤦🏽‍♀️ kasi mkkta nila ung mabigat na traffic at maraming basura s Manila Bay. Tpos ung mga tao na sa kalye nkatira noon https://t.co/Bcoi8QJ1yw",3
8012,2022-04-03 10:31:34+00:00,wangan midnight could never happen in manila because the fast jdm cars would always get stuck in traffic,0
8013,2022-04-03 05:05:58+00:00,bilis ng byahe batangas to manila pota ala kasi traffic sana pag manila to papaya wala din traffic hehehehe,0
8014,2022-04-02 14:14:39+00:00,Kapagod buong araw manila to indang at traffic 😔,0
8015,2022-04-02 10:59:26+00:00,"When I was still in Manila, you have to stare at these billboards for an hour because of traffic https://t.co/LM1dHWS0Cx",0
8016,2022-04-02 10:45:51+00:00,"Sa mga dumaraan sa Manila East Road - Taytay, iwasan po muna kayo dumaan dahil ang traffic ay nasa Towerhills at may kasabay pang proclamation rally ni Mayor Joric na ginaganap sa palengke ng Taytay",0
8017,2022-04-02 09:54:31+00:00,BBM solving Manila Traffic be like. https://t.co/r7j7v1s6Dl,2
8018,2022-04-02 09:34:56+00:00,It's gonna be skzland in manila and I would gladly be stuck in traffic just to stare at the huge billboards hahaha https://t.co/94CgbMa4AD,0
8019,2022-04-02 08:41:53+00:00,Delayed flight due to air traffic in manila. Whew.,0
8020,2022-04-02 05:20:04+00:00,"The implementation of a new number coding scheme to further lessen the volume of vehicular traffic in Metro Manila may begin after the May 9 elections, the Metropolitan Manila Development Authority (MMDA) said on Friday.
Read more here: https://t.co/WAxYXRbtPg https://t.co/5UpcOBktsZ",0
8021,2022-04-02 05:07:26+00:00,"In Metro Manila, the proposal for tighter number-coding will encourage purchase of additional motor vehicles, exacerbating traffic and pollution. Instead, the objective should be to get car users to shift to public transport, walking or cycling.  https://t.co/JfXZZznbaw",6
8022,2022-04-02 05:03:09+00:00,"Before I love to go out on Friday nights and Weekends. But ngayon I'd rather stay in. 
bec.. I hate Manila traffic and lack of parking space cos everyone is out.",0
8023,2022-04-02 03:55:23+00:00,"In manila for the weekend and its been a while since Ive been stuck in this kind of traffic

Uwi na ko probinsya pls",2
8024,2022-04-02 03:18:01+00:00,I hate Manila traffic so much.,1
8025,2022-04-02 03:13:48+00:00,"A female computer encoder at the Manila Traffic and Parking Bureau (MTPB) was arrested on Friday for allegedly funneling to her traffic enforcer hubby the traffic citation incentives of their fellow MTPB officers.

Read more: https://t.co/hcOoIgoi5k

#DailyTribune",0
8026,2022-04-02 03:13:45+00:00,"A female computer encoder at the Manila Traffic and Parking Bureau (MTPB) was arrested on Friday for allegedly funneling to her traffic enforcer hubby the traffic citation incentives of their fellow MTPB officers.

Read more: https://t.co/mTcL2BWOfR

#DailyTribune",0
8027,2022-04-02 02:06:43+00:00,i hate manila traffic,0
8028,2022-04-02 02:00:56+00:00,"The implementation of a new number coding scheme to further lessen the volume of vehicular traffic in the National Capital Region (NCR) may begin after the May 2022 elections, an official of the Metropolitan Manila Development Authority (MMDA) said. https://t.co/w0pfBqQ8fO",0
8029,2022-04-02 00:58:24+00:00,"The Metropolitan Manila Development Authority (@MMDA) said Friday, 1 April that a new yet undetermined vehicular traffic reduction scheme may be implemented after the May 2022 elections.

Read more: https://t.co/kZ7F77D3EA 

#coding
#DailyTribune",1
8030,2022-04-02 00:58:20+00:00,"The Metropolitan Manila Development Authority (@MMDA) said Friday, 1 April that a new yet undetermined vehicular traffic reduction scheme may be implemented after the May 2022 elections.

Read more: https://t.co/JE9xNWA31b 

#coding
#DailyTribune",1
8031,2022-04-02 00:28:46+00:00,"Two new number coding schemes that will ban vehicles from public roads during rush hours on two
weekdays are being proposed by the MMDA in a bid to curb heavy traffic in Metro Manila.

#betterwithJBXV2022 SAFETY FIRST!!!

#betterwithJBXV2022 

Call us @ 09165965569 https://t.co/DpgXy4zT8X",1
8032,2022-04-01 20:45:04+00:00,"A female computer encoder at the Manila Traffic and Parking Bureau was arrested on Friday for allegedly funneling to her traffic enforcer hubby the traffic citation incentives of their fellow MTPB officers.

READ:
https://t.co/mTcL2BWOfR",0
8033,2022-04-01 20:44:52+00:00,"A female computer encoder at the Manila Traffic and Parking Bureau was arrested on Friday for allegedly funneling to her traffic enforcer hubby the traffic citation incentives of their fellow MTPB officers.

READ:
https://t.co/hcOoIgoi5k",0
8034,2022-04-01 16:26:01+00:00,Grateful for the work that I have. Permanent work from home which means I don't have to deal with Metro Manila traffic every single day. And my client is just THE BEST!! 💗💗💗,1
8035,2022-04-01 13:00:01+00:00,"The Metropolitan Manila Development Authority (MMDA) is prepared for the anticipated heavy traffic as Filipinos observe the upcoming Holy Week, it said on Friday, March 1.

https://t.co/7dYv8LIGoK",1
8036,2022-04-01 13:00:01+00:00,"Naghain ng bagong coding scheme proposal ang MMDA para maibsan ang traffic jam sa Metro Manila. 
#InformInformInform https://t.co/akq3G9hrt6",0
8037,2022-04-01 10:15:14+00:00,"Ganda pala ng paligid dito sa Cebu, napapaligiran ng dagat at bundok kaso mas malala pa sa manila 'yong init at traffic. Hehehe.",0
8038,2022-04-01 10:03:22+00:00,stuck in a traffic jam rn :/ typical manila,1
8039,2022-04-01 08:38:13+00:00,stress na agad ako sa traffic sa metro manila hahahahaha,0
8040,2022-04-01 08:30:51+00:00,"A NEW STRATEGY: MMDA mulls new schemes to ease traffic!

The Metropolitan Manila Development Authority (MMDA) has proposed two number coding schemes to further ease traffic in the metropolis.

STORY: https://t.co/1LqMquzU5c

#FlyingKetchup #BetterPhilippines https://t.co/b0PLjtxKAK",2
8041,2022-04-01 06:56:00+00:00,Ptang traffic sa manila jusko,1
8042,2022-04-01 06:01:26+00:00,i smiled knowing skz will have a big billboard in the middle of the busy city of manila with neverending traffic,4
8043,2022-04-01 05:34:49+00:00,@cb97Iife and those billboards are situated in a really busy (like 1 hr traffic) roadways in manila,20
